method,source_path,source_basename,drive_folder,drive_file_id,public_url,size_bytes
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783592989892000_song0029_bar0025.mp3,sample_1783592989892000_song0029_bar0025.mp3,seq_flow,1SuKSgwQe35GySpUb8wZlAld2aTvqYHnY,audio/seq_flow/sample_1783592989892000_song0029_bar0025.mp3,1075652
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783592916722000_song0027_bar0013.mp3,sample_1783592916722000_song0027_bar0013.mp3,seq_flow,1C4QEYHoxO7lmsmw-ZKxK-YoraqELKRb6,audio/seq_flow/sample_1783592916722000_song0027_bar0013.mp3,1066172
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783592966956000_song0007_bar0052.mp3,sample_1783592966956000_song0007_bar0052.mp3,seq_flow,1INusnsETaBAOExQfgiqBI_eCbF7-bLQ_,audio/seq_flow/sample_1783592966956000_song0007_bar0052.mp3,1061276
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783592910834000_song0020_bar0005.mp3,sample_1783592910834000_song0020_bar0005.mp3,seq_flow,1M2AW6z3VWt81RtLCcy3CWqx5zswvTCjA,audio/seq_flow/sample_1783592910834000_song0020_bar0005.mp3,1059428
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783592928511000_song0028_bar0053.mp3,sample_1783592928511000_song0028_bar0053.mp3,seq_flow,1PT9cZA_ov3KMHZ3RISk494y9y14ZeX6l,audio/seq_flow/sample_1783592928511000_song0028_bar0053.mp3,1039124
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783592947100000_song0032_bar0047.mp3,sample_1783592947100000_song0032_bar0047.mp3,seq_flow,1bQWSW3dl3sDtc0wxI2b9P-VgsncGfap1,audio/seq_flow/sample_1783592947100000_song0032_bar0047.mp3,1064540
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783593009187000_song0030_bar0020.mp3,sample_1783593009187000_song0030_bar0020.mp3,seq_flow,16LoYAzzDZpk08QLhX542D6sU5D6cTpBy,audio/seq_flow/sample_1783593009187000_song0030_bar0020.mp3,1061396
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783593011424000_song0011_bar0028.mp3,sample_1783593011424000_song0011_bar0028.mp3,seq_flow,1BFi7RqzLG3EmlA1vJe7PY550ffEC-qnY,audio/seq_flow/sample_1783593011424000_song0011_bar0028.mp3,1043972
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783593026945000_song0007_bar0025.mp3,sample_1783593026945000_song0007_bar0025.mp3,seq_flow,1UNI3IMM21zHg-Qyb66NPWPZNpAumSnCv,audio/seq_flow/sample_1783593026945000_song0007_bar0025.mp3,1059116
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783592998024000_song0017_bar0039.mp3,sample_1783592998024000_song0017_bar0039.mp3,seq_flow,1y8oTofYxsx72Qm3RM_lr8sxeOXJH1ghL,audio/seq_flow/sample_1783592998024000_song0017_bar0039.mp3,1015460
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783593003902000_song0026_bar0013.mp3,sample_1783593003902000_song0026_bar0013.mp3,seq_flow,1fXY61ZPNvYLkEx70RHulHa-xfzB9dCNm,audio/seq_flow/sample_1783593003902000_song0026_bar0013.mp3,1059596
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783592985503000_song0005_bar0007.mp3,sample_1783592985503000_song0005_bar0007.mp3,seq_flow,1cpNutaOrXSp0MwGeDnbw9YrriTFY4jmM,audio/seq_flow/sample_1783592985503000_song0005_bar0007.mp3,1037756
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783593003169000_song0041_bar0010.mp3,sample_1783593003169000_song0041_bar0010.mp3,seq_flow,1fvjZqS5-ZKgsoOBDnOxINWevvIGxTxIN,audio/seq_flow/sample_1783593003169000_song0041_bar0010.mp3,1043156
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783593029922000_song0005_bar0087.mp3,sample_1783593029922000_song0005_bar0087.mp3,seq_flow,1BK55LFpBfjxQLT8C2YIuDRr9gjSMomSi,audio/seq_flow/sample_1783593029922000_song0005_bar0087.mp3,1018052
